dataset,video_path,subject,camera,scenario,activity,source_label,label,start_s,end_s,split,pose_path,pose_cache_hit,pose_cache_version
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/24.mp4,Subject_2,1,subject2_fall_24,fallen,2,1,4.94,7.12,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_b426ac4279174054e43d.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/06.mp4,Subject_2,1,subject2_adl_06,standing,8,0,5.08,6.08,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_aab0b271cae6e2fbe5f3.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/13.mp4,Subject_2,1,subject2_fall_13,fallen,2,1,5.2,8.9,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_eaf8f879af0e5b42d998.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/11.mp4,Subject_2,1,subject2_fall_11,fall,1,1,5.26,7.0,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_9f5b3ebba1a9d59137be.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/14.mp4,Subject_2,1,subject2_fall_14,fallen,2,1,5.44,11.22,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_7590c906b398fcc9e78e.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/12.mp4,Subject_2,1,subject2_adl_12,lying,6,0,5.52,7.62,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_5726f1cea166f0a95619.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/19.mp4,Subject_2,1,subject2_fall_19,standing,8,0,5.58,7.6,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_70c8eca765b4d652cba4.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/05.mp4,Subject_2,1,subject2_adl_05,other,9,0,5.66,7.5,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_74a87f256f86d7db2626.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/01.mp4,Subject_2,1,subject2_adl_01,stand_up,7,0,5.8,7.9,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_469def2128af0bebd50a.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/17.mp4,Subject_2,1,subject2_adl_17,other,9,0,5.94,11.66,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_4a861e92c4b628112afb.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/04.mp4,Subject_2,1,subject2_adl_04,standing,8,0,6.08,7.86,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_184f82459c36b1ae4ad6.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/06.mp4,Subject_2,1,subject2_adl_06,walk,0,0,6.08,8.76,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_0dca5894854f5ff733e7.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/15.mp4,Subject_2,1,subject2_fall_15,fall,1,1,6.14,9.54,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_12e3c200093000b1902a.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/11.mp4,Subject_2,1,subject2_adl_11,other,9,0,6.18,7.94,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_b3572b881be5017239f3.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/21.mp4,Subject_2,1,subject2_fall_21,fall,1,1,6.2,7.4,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_c20e29a0c5cb5b1717d1.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/12.mp4,Subject_2,1,subject2_fall_12,fall,1,1,6.36,9.16,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_a3c5c83617a4a6d07c41.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/04.mp4,Subject_2,1,subject2_fall_04,fallen,2,1,6.4,10.22,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_7e2329b174eae8921556.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/20.mp4,Subject_2,1,subject2_adl_20,other,9,0,6.52,10.22,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_c608f81705e49a7ca46f.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/21.mp4,Subject_2,1,subject2_adl_21,walk,0,0,6.6,10.52,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_51cb0d0d65abb0f74aca.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/10.mp4,Subject_2,1,subject2_adl_10,standing,8,0,6.68,7.573,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_92accd53c760cad89824.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/03.mp4,Subject_2,1,subject2_adl_03,lie_down,5,0,6.7,10.5,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_66fa0be152871b658b72.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/09.mp4,Subject_2,1,subject2_adl_09,sitting,4,0,6.76,10.96,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_ac8b66a8a1075e552e45.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/20.mp4,Subject_2,1,subject2_fall_20,fall,1,1,6.96,9.48,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_b0f6534b22b40587f927.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/11.mp4,Subject_2,1,subject2_fall_11,fallen,2,1,7.0,10.58,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_df1aab4788262e02836a.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/18.mp4,Subject_2,1,subject2_fall_18,standing,8,0,7.32,9.46,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_379f38653690319a2cef.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/21.mp4,Subject_2,1,subject2_fall_21,fallen,2,1,7.4,9.5,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_47050c65ef8f703e2750.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/05.mp4,Subject_2,1,subject2_adl_05,walk,0,0,7.5,10.38,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_7ecb252c0463902e4044.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/19.mp4,Subject_2,1,subject2_fall_19,fall,1,1,7.6,9.7,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_09dcf63ebba8c3e57525.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/16.mp4,Subject_2,1,subject2_adl_16,lie_down,5,0,7.78,10.24,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_445093ce7afd0e1cdeac.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/18.mp4,Subject_2,1,subject2_adl_18,standing,8,0,7.82,11.66,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_318d6fa9d409baa556ca.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/01.mp4,Subject_2,1,subject2_adl_01,walk,0,0,7.9,11.4,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_f7dae32c882fd6eb8723.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/11.mp4,Subject_2,1,subject2_adl_11,standing,8,0,7.94,10.0,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_aa2174fef4b44daa3757.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/07.mp4,Subject_2,1,subject2_adl_07,standing,8,0,8.24,13.0,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_d7dff0e3df3e4f972700.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/14.mp4,Subject_2,1,subject2_adl_14,sitting,4,0,8.28,11.04,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_a3cd59c7e9086cad4229.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/06.mp4,Subject_2,1,subject2_adl_06,sit_down,3,0,8.76,10.74,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_64041f1cd35b715a70e3.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/12.mp4,Subject_2,1,subject2_fall_12,fallen,2,1,9.16,12.24,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_8ae4dbf57b5d496ba742.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/18.mp4,Subject_2,1,subject2_fall_18,fall,1,1,9.46,11.16,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_686857e735141e110a19.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/20.mp4,Subject_2,1,subject2_fall_20,fallen,2,1,9.48,11.46,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_2e37514836ea5d31855d.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/15.mp4,Subject_2,1,subject2_fall_15,fallen,2,1,9.54,11.66,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_34b80f13d41fd04be88b.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/19.mp4,Subject_2,1,subject2_fall_19,fallen,2,1,9.7,15.52,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_1308e23d7bd44ab09c20.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/20.mp4,Subject_2,1,subject2_adl_20,sitting,4,0,10.22,11.66,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_7b3206522690d15b4d5e.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/16.mp4,Subject_2,1,subject2_adl_16,lying,6,0,10.24,11.6,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_c2245e4c186c8a1b7a5d.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/05.mp4,Subject_2,1,subject2_adl_05,sit_down,3,0,10.38,10.823,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_f5b9a3d5090b80203879.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/03.mp4,Subject_2,1,subject2_adl_03,lying,6,0,10.5,11.94,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_96e2f4cdb8a31b85658d.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/ADL/08.mp4,Subject_2,1,subject2_adl_08,standing,8,0,11.02,13.66,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_32f1a38b58243f953c3e.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 2/Fall/18.mp4,Subject_2,1,subject2_fall_18,fallen,2,1,11.16,11.553,train,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_31e39d459ab983be6de5.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/21.mp4,Subject_3,1,subject3_adl_21,other,9,0,0.0,5.54931,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_76ecfe1c1dcf31701a4a.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/22.mp4,Subject_3,1,subject3_adl_22,sitting,4,0,0.0,9.0,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_d5c4998d04b9a9ab542e.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/01.mp4,Subject_3,1,subject3_fall_01,fall,1,1,0.0,1.73681,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_84465aa8cc3de0237188.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/02.mp4,Subject_3,1,subject3_fall_02,walk,0,0,0.0,1.3,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_9896709c6e121db57735.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/03.mp4,Subject_3,1,subject3_fall_03,standing,8,0,0.0,1.34097,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_224e662ea21a442e1f14.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/04.mp4,Subject_3,1,subject3_fall_04,walk,0,0,0.0,1.2,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_310c35ac1fc0aa74d087.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/05.mp4,Subject_3,1,subject3_fall_05,standing,8,0,0.0,3.0,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_dcdab6c75be76d7ae432.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/06.mp4,Subject_3,1,subject3_fall_06,fall,1,1,0.0,1.697,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_1e3065552fb51ac0efb4.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/07.mp4,Subject_3,1,subject3_fall_07,standing,8,0,0.0,1.0,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_f500beb60422996d9f4b.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/08.mp4,Subject_3,1,subject3_fall_08,fall,1,1,0.0,2.61181,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_255031ddab24c1252106.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/09.mp4,Subject_3,1,subject3_fall_09,sitting,4,0,0.0,3.4,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_9e61323a1db415e93ad5.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/11.mp4,Subject_3,1,subject3_fall_11,standing,8,0,0.0,2.65347,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_b8e62ce9579818b318aa.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/13.mp4,Subject_3,1,subject3_fall_13,sitting,4,0,0.0,1.17431,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_dfc2974aa389a2fbe671.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/14.mp4,Subject_3,1,subject3_fall_14,walk,0,0,0.0,4.6,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_a774fd1760b44c724ddd.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/15.mp4,Subject_3,1,subject3_fall_15,standing,8,0,0.0,1.8,val,/content/drive/MyDrive/fall_detection_project/pose_cache/pose_v2_yolo11n_T32_C8_batch32_fp16/GMDCSA24_074901d4f7029ca7897d.npz,False,pose_v2_yolo11n_T32_C8_batch32_fp16
