dataset,video_path,subject,camera,scenario,activity,source_label,label,start_s,end_s,split
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/15.mp4,Subject_3,1,subject3_fall_15,fall,1,1,1.9,4.25764,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/18.mp4,Subject_3,1,subject3_adl_18,sitting,4,0,1.903,5.07014,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/19.mp4,Subject_3,1,subject3_fall_19,fall,1,1,2.0,4.02847,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/07.mp4,Subject_3,1,subject3_adl_07,other,9,0,2.205,3.345,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/13.mp4,Subject_3,1,subject3_adl_13,sitting,4,0,2.258,8.66764,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/20.mp4,Subject_3,1,subject3_fall_20,fall,1,1,2.3,4.01798,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/10.mp4,Subject_3,1,subject3_adl_10,standing,8,0,2.341,11.96597,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/18.mp4,Subject_3,1,subject3_fall_18,stand_up,7,0,2.362,4.07014,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/14.mp4,Subject_3,1,subject3_adl_14,sitting,4,0,2.487,3.29931,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/09.mp4,Subject_3,1,subject3_adl_09,sitting,4,0,2.5,6.0,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/13.mp4,Subject_3,1,subject3_fall_13,fallen,2,1,2.57,4.04181,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/02.mp4,Subject_3,1,subject3_fall_02,fall,1,1,2.6,4.36181,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/08.mp4,Subject_3,1,subject3_fall_08,fallen,2,1,2.612,6.33347,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/11.mp4,Subject_3,1,subject3_fall_11,other,9,0,2.653,4.69514,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/10.mp4,Subject_3,1,subject3_fall_10,fallen,2,1,2.674,4.38014,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/19.mp4,Subject_3,1,subject3_adl_19,other,9,0,2.695,4.54931,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/11.mp4,Subject_3,1,subject3_adl_11,other,9,0,2.7,12.0,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/04.mp4,Subject_3,1,subject3_fall_04,fallen,2,1,2.883,5.46014,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/12.mp4,Subject_3,1,subject3_adl_12,sitting,4,0,2.883,6.21597,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/21.mp4,Subject_3,1,subject3_fall_21,walk,0,0,3.008,5.09097,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/17.mp4,Subject_3,1,subject3_fall_17,fallen,2,1,3.153,8.51847,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/04.mp4,Subject_3,1,subject3_adl_04,walk,0,0,3.174,4.40347,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/05.mp4,Subject_3,1,subject3_fall_05,fall,1,1,3.2,5.21597,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/14.mp4,Subject_3,1,subject3_adl_14,other,9,0,3.299,6.19514,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/09.mp4,Subject_3,1,subject3_fall_09,fall,1,1,3.3,4.88264,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/08.mp4,Subject_3,1,subject3_adl_08,lying,6,0,3.716,4.896,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/16.mp4,Subject_3,1,subject3_fall_16,fallen,2,1,3.778,6.06181,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/03.mp4,Subject_3,1,subject3_adl_03,sitting,4,0,3.82,4.94514,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/07.mp4,Subject_3,1,subject3_fall_07,fallen,2,1,3.862,9.02597,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/20.mp4,Subject_3,1,subject3_fall_20,fallen,2,1,4.018,6.22325,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/19.mp4,Subject_3,1,subject3_fall_19,fallen,2,1,4.028,5.70847,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/18.mp4,Subject_3,1,subject3_fall_18,fall,1,1,4.07,6.84097,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/03.mp4,Subject_3,1,subject3_fall_03,fallen,2,1,4.091,5.62847,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/15.mp4,Subject_3,1,subject3_fall_15,fallen,2,1,4.258,5.638,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/02.mp4,Subject_3,1,subject3_fall_02,fallen,2,1,4.362,6.56847,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/04.mp4,Subject_3,1,subject3_adl_04,other,9,0,4.403,7.13264,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/19.mp4,Subject_3,1,subject3_adl_19,walk,0,0,4.549,6.50514,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/14.mp4,Subject_3,1,subject3_fall_14,standing,8,0,4.6,8.1,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/11.mp4,Subject_3,1,subject3_fall_11,fall,1,1,4.7,7.13264,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/17.mp4,Subject_3,1,subject3_adl_17,sitting,4,0,4.758,12.14931,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/09.mp4,Subject_3,1,subject3_fall_09,fallen,2,1,4.883,6.21264,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/03.mp4,Subject_3,1,subject3_adl_03,other,9,0,4.945,7.09097,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/18.mp4,Subject_3,1,subject3_adl_18,other,9,0,5.07,6.23681,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/21.mp4,Subject_3,1,subject3_fall_21,fall,1,1,5.091,7.38264,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/06.mp4,Subject_3,1,subject3_adl_06,sit_down,3,0,5.1,7.13264,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/05.mp4,Subject_3,1,subject3_fall_05,fallen,2,1,5.216,10.04681,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/21.mp4,Subject_3,1,subject3_adl_21,sitting,4,0,5.549,7.61181,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/14.mp4,Subject_3,1,subject3_adl_14,sitting,4,0,6.195,8.85847,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/09.mp4,Subject_3,1,subject3_adl_09,standing,8,0,6.2,7.0,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/12.mp4,Subject_3,1,subject3_adl_12,stand_up,7,0,6.216,9.21347,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/18.mp4,Subject_3,1,subject3_adl_18,sitting,4,0,6.237,11.10597,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/18.mp4,Subject_3,1,subject3_fall_18,fallen,2,1,6.841,11.89264,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/03.mp4,Subject_3,1,subject3_adl_03,stand_up,7,0,7.091,8.50764,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/11.mp4,Subject_3,1,subject3_fall_11,fallen,2,1,7.133,8.94014,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/04.mp4,Subject_3,1,subject3_adl_04,walk,0,0,7.133,9.02847,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/06.mp4,Subject_3,1,subject3_adl_06,sitting,4,0,7.133,8.94014,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/21.mp4,Subject_3,1,subject3_fall_21,fallen,2,1,7.383,9.17014,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/21.mp4,Subject_3,1,subject3_adl_21,other,9,0,7.612,10.21347,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/14.mp4,Subject_3,1,subject3_fall_14,fall,1,1,8.1,10.25764,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/03.mp4,Subject_3,1,subject3_adl_03,walk,0,0,8.508,9.908,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/04.mp4,Subject_3,1,subject3_adl_04,sit_down,3,0,9.028,10.028,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/12.mp4,Subject_3,1,subject3_adl_12,walk,0,0,9.2,10.67181,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/Fall/14.mp4,Subject_3,1,subject3_fall_14,fallen,2,1,10.258,12.31431,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 3/ADL/10.mp4,Subject_3,1,subject3_adl_10,walk,0,0,11.966,12.439,val
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/01.mp4,Subject_4,1,subject4_adl_01,sitting,4,0,0.0,12.0,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/02.mp4,Subject_4,1,subject4_adl_02,walk,0,0,0.0,10.0,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/04.mp4,Subject_4,1,subject4_adl_04,sitting,4,0,0.0,13.0,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/05.mp4,Subject_4,1,subject4_adl_05,walk,0,0,0.0,1.54931,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/06.mp4,Subject_4,1,subject4_adl_06,walk,0,0,0.0,0.71597,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/07.mp4,Subject_4,1,subject4_adl_07,other,9,0,0.0,4.98514,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/08.mp4,Subject_4,1,subject4_adl_08,stand_up,7,0,0.0,3.79931,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/09.mp4,Subject_4,1,subject4_adl_09,sitting,4,0,0.0,12.0,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/10.mp4,Subject_4,1,subject4_adl_10,walk,0,0,0.0,1.4,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/11.mp4,Subject_4,1,subject4_adl_11,sitting,4,0,0.0,10.72,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/12.mp4,Subject_4,1,subject4_adl_12,sitting,4,0,0.0,4.46597,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/13.mp4,Subject_4,1,subject4_adl_13,sitting,4,0,0.0,5.44514,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/14.mp4,Subject_4,1,subject4_adl_14,stand_up,7,0,0.0,0.75764,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/15.mp4,Subject_4,1,subject4_adl_15,lie_down,5,0,0.0,3.54931,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/19.mp4,Subject_4,1,subject4_adl_19,walk,0,0,0.0,1.22,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/01.mp4,Subject_4,1,subject4_fall_01,standing,8,0,0.0,1.14,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/02.mp4,Subject_4,1,subject4_fall_02,lying,6,0,0.0,1.44,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/03.mp4,Subject_4,1,subject4_fall_03,walk,0,0,0.0,1.64,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/05.mp4,Subject_4,1,subject4_fall_05,sitting,4,0,0.0,1.92,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/06.mp4,Subject_4,1,subject4_fall_06,sitting,4,0,0.0,0.66,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/07.mp4,Subject_4,1,subject4_fall_07,walk,0,0,0.0,1.22,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/08.mp4,Subject_4,1,subject4_fall_08,sitting,4,0,0.0,1.56,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/09.mp4,Subject_4,1,subject4_fall_09,sitting,4,0,0.0,1.42,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/11.mp4,Subject_4,1,subject4_fall_11,walk,0,0,0.0,1.0,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/12.mp4,Subject_4,1,subject4_fall_12,sitting,4,0,0.0,0.92,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/15.mp4,Subject_4,1,subject4_fall_15,sitting,4,0,0.0,1.18,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/17.mp4,Subject_4,1,subject4_fall_17,sitting,4,0,0.0,2.14,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/18.mp4,Subject_4,1,subject4_adl_18,sit_down,3,0,0.0,1.32,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/20.mp4,Subject_4,1,subject4_adl_20,other,9,0,0.0,1.88,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/04.mp4,Subject_4,1,subject4_fall_04,walk,0,0,0.0,1.04,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/10.mp4,Subject_4,1,subject4_fall_10,other,9,0,0.0,1.48,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/13.mp4,Subject_4,1,subject4_fall_13,fall,1,1,0.0,1.08,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/14.mp4,Subject_4,1,subject4_fall_14,fall,1,1,0.0,3.26,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/03.mp4,Subject_4,1,subject4_adl_03,sit_down,3,0,0.194,1.11181,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/16.mp4,Subject_4,1,subject4_adl_16,sit_down,3,0,0.205,1.04931,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/16.mp4,Subject_4,1,subject4_fall_16,walk,0,0,0.24,2.98,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/17.mp4,Subject_4,1,subject4_adl_17,walk,0,0,0.424,1.42431,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/06.mp4,Subject_4,1,subject4_fall_06,fall,1,1,0.66,3.74,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/06.mp4,Subject_4,1,subject4_adl_06,other,9,0,0.716,6.56847,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/14.mp4,Subject_4,1,subject4_adl_14,walk,0,0,0.758,1.48681,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/12.mp4,Subject_4,1,subject4_fall_12,fall,1,1,0.92,2.28,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/11.mp4,Subject_4,1,subject4_fall_11,fall,1,1,1.0,2.02,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/04.mp4,Subject_4,1,subject4_fall_04,fall,1,1,1.04,2.04,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/16.mp4,Subject_4,1,subject4_adl_16,sitting,4,0,1.049,1.88264,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/13.mp4,Subject_4,1,subject4_fall_13,fallen,2,1,1.08,5.0,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/03.mp4,Subject_4,1,subject4_adl_03,sitting,4,0,1.112,8.98181,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/01.mp4,Subject_4,1,subject4_fall_01,fall,1,1,1.14,2.44,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/Fall/15.mp4,Subject_4,1,subject4_fall_15,fall,1,1,1.18,2.58,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 4/ADL/19.mp4,Subject_4,1,subject4_adl_19,other,9,0,1.22,9.9,test
